          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
         
node   6 sent_total   5511  recv_total   6784

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    8) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   8,   11) (   9,   10) (   9,   10) (   8,   10) (   7,   10) (   9,    9) (   9,   10) (   8,   11) (   9,    9)
          (   8,   11) (   8,    9) (   8,   10) (   8,   11) (   6,    7) (   7,   11) (   8,    9) (   8,   10) (   8,   10) (   8,   10)
          (   9,   10) (   9,    9) (   8,   11) (   8,   10) (   6,   10) (   9,   10) (   8,   10) (   9,   10) (   8,   10) (   8,    8)
          (   7,   10) (   7,    9) (   7,    9) (   7,   11) (   9,   11) (   8,   11) (   9,   10) (   9,   10) (   9,    9) (   9,   10)
          (   8,   10) (   5,   10) (   9,   11) (   9,   11) (   8,   10) (   7,   10) (   8,   11) (   7,    9) (   9,   10) (   8,    9)
          (   9,   11) (   7,    8) (   8,    9) (   7,   10) (   8,   10) (   8,    9) (   9,   10) (   8,    8) (   8,    6) (   9,    9)
          (   8,    8) (   7,    8) (   7,    9) (   8,    9) (   8,    9) (   9,    8) (   8,   10) (   8,    7) (   8,   10) (   9,    8)
          (   8,    6) (   8,   10) (   8,    9) (   8,    9) (   8,    9) (   7,    8) (   8,   10) (   7,    7) (   7,    8) (   7,   10)
          (   6,    9) (   6,    8) (   8,    9) (   8,    9) (   7,   10) (   7,    8) (   7,   10) (   8,   10) (   8,    9) (   8,   10)
          (   7,    9) (   7,   10) (   8,    9) (   7,   10) (   7,    9) (   8,    9) (   7,    6) (   8,   10) (   8,    9) (   8,    8)
          (   6,    8) (   8,   10) (   8,   10) (   7,    8) (   6,    9) (   7,   10) (   7,    9) (   6,   10) (   7,    8) (   8,    9)
          (   6,    9) (   8,   10) (   6,   10) (   7,    9) (   8,    8) (   8,    8) (   7,    8) (   8,    8) (   8,    9) (   8,    8)
          (   7,    9) (   8,   10) (   5,    8) (   6,   10) (   6,    8) (   7,   10) (   8,    9) (   7,    8) (   7,   10) (   6,    9)
          (   7,   10) (   8,    8) (   7,    8) (   8,   10) (   6,    9) (   7,    9) (   6,    8) (   7,   10) (   7,    9) (   6,   10)
          (   7,    9) (   8,    8) (   8,   10) (   8,    8) (   7,    8) (   7,    9) (   6,    7) (   7,    9) (   7,    9) (   8,   10)
          (   7,    9) (   7,    9) (   7,    9) (   8,   10) (   8,    9) (   8,    9) (   7,   10) (   8,   10) (   8,   10) (   7,   10)
          (   7,    9) (   6,    9) (   8,    9) (   7,    9) (   6,    8) (   8,    9) (   6,    9) (   8,    9) (   7,    6) (   7,   10)
          (   8,   10) (   8,    7) (   7,   10) (   8,   10) (   7,    9) (   8,   10) (   8,    7) (   8,   10) (   6,   10) (   7,   10)
          (   6,   10) (   7,    7) (   7,   10) (   7,    9) (   7,    9) (   6,    9) (   7,    8) (   8,    9) (   8,    8) (   7,    8)
          (   8,    9) (   6,    9) (   8,    8) (   8,    8) (   8,    8) (   8,   10) (   8,    9) (   7,    8) (   8,    9) (   7,   10)
          (   6,   10) (   7,   10) (   8,    7) (   6,   10) (   7,    9) (   8,    8) (   6,    8) (   7,   10) (   7,    8) (   8,   10)
          (   8,    9) (   8,   10) (   6,   10) (   8,    9) (   8,   10) (   6,   10) (   8,   10) (   8,    9) (   5,    7) (   6,   10)
          (   7,   10) (   6,    9) (   7,   10) (   8,    9) (   7,    9) (   7,   10) (   8,    9) (   8,   10) (   7,   10) (   7,   10)
          (   8,    9) (   7,   10) (   8,    9) (   6,    9) (   8,   10) (   7,    9) (   8,    8) (   7,    8) (   8,    9) (   8,    7)
          (   7,   10) (   8,   10) (   8,    7) (   7,   10) (   5,    9) (   8,    9) (   7,   10) (   7,    8) (   7,    8) (   7,    8)
          (   8,   10) (   8,    9) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
         
node   7 sent_total   5488  recv_total   6799

node   8  (   0,    0) (   1,    0) (   0,    0) (  14,    2) (  16,    7) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10)
          (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10)
          (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10)
          (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10)
          (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10) (  16,   10)
          (  16,   10) (  13,   10) (  15,    9) (  13,   10) (  15,   10) (  14,    9) (  16,    7) (  14,    9) (  13,    9) (  14,    9)
          (  12,   10) (  14,   10) (  14,    9) (  13,   10) (  15,   10) (  15,   10) (  14,    9) (  15,    9) (  15,   10) (  14,   10)
          (  15,   10) (  11,   10) (  15,   10) (  15,    9) (  15,    9) (  16,   10) (  13,    7) (  15,   10) (  15,    9) (  15,    8)
          (  16,    8) (  15,    7) (  15,    8) (  15,    9) (  16,    9) (  14,    7) (  12,    9) (  13,    9) (  16,   10) (  14,   10)
          (  16,    9) (  15,    8) (  16,   10) (  16,    9) (  13,    9) (  15,    8) (  13,   10) (  15,    9) (  14,   10) (  15,    9)
          (  15,    9) (  13,    8) (  15,    5) (  13,    8) (  15,    8) (  14,    9) (  16,    7) (  11,    8) (  14,    7) (  12,    9)
          (  15,    9) (  14,    8) (  14,    9) (  15,    8) (  16,    9) (  16,    9) (  15,    9) (  15,    7) (  16,    9) (  13,    8)
          (  12,    8) (  12,    7) (  11,    7) (  13,    9) (  13,    9) (  11,    7) (  13,    8) (  14,    9) (  12,    7) (  12,    9)
          (  13,    9) (  13,    8) (  11,    9) (  13,    8) (  13,    7) (  12,    9) (  13,    9) (  13,    8) (  12,    9) (  14,    8)
          (  13,    7) (  14,    9) (  12,    8) (  13,    9) (  11,    9) (  12,    8) (  11,    8) (  13,    9) (  12,    6) (  14,    8)
          (  13,    9) (  14,    8) (  12,    9) (  13,    9) (  10,    7) (  13,    9) (  13,    8) (  13,    8) (  12,    7) (  12,    9)
          (  14,    8) (  11,    8) (  12,    7) (  14,    7) (  14,    9) (  11,    8) (  12,    8) (  10,    8) (  14,    9) (  13,    8)
          (  13,    9) (  11,    8) (  13,    7) (  10,    9) (  11,    8) (  13,    9) (  12,    8) (  11,    9) (  13,    9) (  12,    7)
          (  12,    9) (  14,    9) (  14,    8) (  13,    8) (  11,    9) (  13,    5) (  13,    8) (  12,    8) (   9,    9) (  13,    8)
          (  14,    8) (  13,    8) (  14,    8) (  13,    9) (  13,    8) (  13,    7) (  13,    9) (  13,    9) (  12,    9) (  13,    9)
          (  12,    8) (  13,    7) (  13,    9) (  14,    8) (  11,    7) (  13,    7) (  14,    8) (  10,    9) (  12,    9) (  13,    8)
          (  12,    8) (  13,    9) (  11,    8) (  12,    7) (  11,    7) (  12,    8) (  12,    9) (  13,    8) (  14,    8) (  13,    9)
          (  13,    8) (  11,    9) (  14,    9) (  13,    9) (  13,    9) (  12,    9) (  13,    7) (  14,    9) (  12,    9) (  14,    7)
          (  11,    9) (  14,    8) (  13,    9) (  13,    9) (  14,    9) (  12,    8) (  14,    8) (  12,    9) (  11,    8) (  13,    8)
          (  14,    7) (  13,    8) (  13,    8) (  14,    8) (  10,    9) (  13,    8) (  12,    9) (  10,    9) (  14,    8) (  14,    9)
          (  14,    9) (  13,    7) (  11,    8) (  12,    8) (  13,    7) (  13,    9) (  13,    9) (  12,    8) (  12,    8) (  12,    8)
          (  11,    9) (  11,    7) (  13,    9) (  13,    9) (  14,    9) (  12,    7) (  12,    9) (  12,    9) (  14,    8) (  13,    9)
          (  13,    7) (  13,    6) (  12,    9) (  13,    8) (  13,    8) (  12,    7) (  11,    8) (  13,    9) (  14,    9) (  13,    8)
          (  14,    8) (  13,    5) (  13,    8) (  14,    9) (  12,    9) (  11,    7) (  12,    8) (  13,    8) (  12,    9) (  12,    9)
          (  13,    8) (  11,    9) (  13,    9) (  13,    8) (  13,    8) (  13,    9) (  13,    9) (  13,    9) (  14,    9) (  14,    8)
          (  12,    9) (  14,    7) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
          (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9) (  14,    9)
         
node   8 sent_total   9622  recv_total   6159

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (  17,    2) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9)
          (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9)
          (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9)
          (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9)
          (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9) (  17,    9)
          (  17,    9) (  15,    9) (  15,    9) (  14,    7) (  13,    9) (  15,    8) (  15,    9) (  17,    9) (  13,    8) (  15,    9)
          (  15,    9) (  16,    8) (  17,    8) (  12,    5) (  17,    9) (  16,    5) (  15,    5) (  14,    9) (  17,    6) (  17,    9)
          (  16,    8) (  17,    8) (  15,    9) (  16,    8) (  16,    8) (  14,    9) (  16,    9) (  13,    8) (  14,    9) (  14,    9)
          (  14,    8) (  17,    8) (  15,    8) (  16,    9) (  12,    9) (  17,    8) (  14,    9) (  15,    6) (  16,    9) (  14,    7)
          (  17,    8) (  16,    8) (  15,    8) (  16,    7) (  14,    9) (  15,    7) (  17,    8) (  17,    8) (  16,    9) (  15,    9)
          (  15,    8) (  14,    9) (  15,    8) (  17,    7) (  17,    8) (  16,    8) (  15,    8) (  12,    8) (  15,    5) (  13,    8)
          (  14,    7) (  15,    8) (  16,    7) (  14,    5) (  17,    6) (  15,    8) (  15,    6) (  14,    6) (  17,    7) (  14,    7)
          (  14,    6) (  13,    7) (  13,    8) (  13,    8) (  13,    8) (  12,    8) (  13,    7) (  14,    8) (  13,    8) (  14,    7)
          (   8,    8) (  11,    7) (  13,    6) (  13,    8) (  14,    7) (  14,    7) (  13,    8) (  14,    8) (  13,    8) (  12,    5)
          (  15,    7) (  14,    6) (  14,    8) (  14,    8) (  13,    8) (  14,    8) (  14,    7) (  14,    8) (  14,    8) (  12,    8)
          (  15,    8) (  15,    7) (  12,    8) (  15,    7) (  14,    5) (  13,    7) (  14,    8) (  13,    7) (  14,    7) (  13,    8)
          (  14,    8) (  13,    7) (  13,    7) (  13,    7) (  13,    8) (  14,    8) (  15,    8) (  13,    6) (  14,    6) (  14,    7)
          (  14,    8) (  12,    7) (  13,    7) (  12,    7) (  14,    7) (  12,    8) (  14,    7) (  14,    6) (  14,    8) (  15,    8)
          (  11,    6) (  11,    6) (  14,    6) (  12,    8) (  14,    7) (  12,    8) (  14,    8) (  13,    7) (  13,    6) (  14,    8)
